Case,AvgMeanCurvature,ComputeArea,Volume,ShapeIndex,Curvedness,FractalDimension
1,0.094089046,6199.549,21606.486,0.44411665,0.04089402,2.0995408227
2,0.10007795,5788.826,17019.305,0.36592427,0.07282888,2.10640553266
3,0.06248717,7454.261,41725.76,0.43569076,0.035693195,2.0888083572
4,0.11661973,5069.761,10336.485,0.2893655,0.07546479,2.10036639665
