,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1314.5562091769532,1030.8512767292698,986.9858292223254,1014.5938140423941,1010.07917610463,1304.3186990952406,1363.0624981249612,1142.8744803064315,1151.1483055780234,1318.5478457132886,1269.0084119967441,956.9513654923642,1015.0377260277058,1042.7422617524783,1239.521832722062,1319.2904739799972,903.6403686852975,1170.2767169725528,1134.4864906473583,1144.6092563484267,1105.1767313389712,1078.5570706895232,1126.5462416059129,941.0348630694467
1,1246.3672287129107,975.6691830402175,982.6812167710643,968.2103432671544,985.4475713693247,1227.8580002628564,1335.3674980073333,1084.5339625469092,1124.3889102241956,1002.3564010542185,1240.5376243634687,921.9937209304378,950.2223010617852,1003.4868787969777,1199.7498220803982,1307.5334020442301,862.9974422091273,1169.6246901966888,1115.9244395273208,1124.3803932875658,1099.7246699599398,1062.1682327834726,1059.6963831422065,899.3838722806289
