,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,1110.3107294436545,1151.5947007234643,1021.5842352535099,1170.1602095088092,1187.5522781796878,1020.5323854334553,925.558530536381,1399.0190897231414,1327.6216892317248,1191.9138364196738,1319.5718684170636,1165.0081852573635,1205.4354389436867,1112.731805834926,1169.1056462262427,1289.939175982998,951.6293089712567,913.152010044694,1033.9748096008625,973.0890785197239,874.9483398814804,1122.9058702530078,973.2761239287476,1103.5045725746277,1114.2074935502774,1159.7597136685965,1320.8388458746283,927.9487603705676,825.2750492345809,1101.6718666977356,1228.4417007078848,1159.5099575653119
1,1023.214008352671,1144.4904345316152,1017.3797685469596,840.8234131124565,1130.455176859808,943.4265172490462,866.0365216152379,1341.775652586256,1297.4680534481374,1076.7071815188963,978.800749330087,1153.321470106998,1183.9197252844892,1069.1019160440878,1142.9953375640303,1207.8170014101834,834.011997538453,912.5915524993158,979.6409563600498,948.5227196638458,807.8318245596793,1101.1147067682632,935.3496174635129,1062.3136738709106,1070.0243044146616,1158.1067605404523,1241.6159860324851,891.2156884716702,745.3270445770991,1049.4899102500488,1227.3151000188848,1132.0628757866612
