Case,AvgMeanCurvature,ComputeArea,Volume,ShapeIndex,Curvedness,FractalDimension
128,0.12313373,19627.38,51516.76,0.30403692,0.055181812,2.09091003514
129,0.068887345,18470.217,79235.25,0.3128851,0.029849628,2.08903940712
130,0.072767906,25236.594,98402.73,0.29680085,0.03802709,2.09108048252
131,0.076598085,9102.129,35764.62,0.34501654,0.046918854,2.08733601797
132,0.07286019,17046.314,70502.07,0.32736605,0.039046384,2.09361145446
133,0.071696855,22470.07,109073.19,0.3239925,0.029978802,2.09273193297
134,0.07985948,7441.2095,28249.459,0.3837407,0.058741,2.12481006552
135,0.0888425,7995.6978,31174.627,0.39017752,0.052684367,2.11763895371
136,0.07690977,11920.272,41663.9,0.3008059,0.0434904,2.08145051926
138,0.09499151,6381.306,22604.664,0.3740858,0.061733164,2.0761410201
139,0.5791304,20992.31,74015.24,0.2859646,0.042712383,2.08581060993
140,0.15276441,11111.674,27361.99,0.27945745,0.07511703,2.09153754576
141,0.12596186,10595.963,24225.04,0.29590803,0.06922325,2.12169109309
142,0.08697391,12817.351,41263.363,0.31213468,0.045016095,2.09429232645
143,0.3000523,1005.20276,1161.5208,0.4924803,0.16791569,2.1200627621
144,0.19971667,6184.608,10267.358,0.37539405,0.10315696,2.1545121329
145,0.07099121,17217.797,77766.664,0.32745954,0.03603335,2.08843707309
146,0.06543555,16805.99,64676.79,0.27287275,0.04355999,2.09292847252
147,0.06771257,24478.223,116624.13,0.35061592,0.030646903,2.09374715381
148,0.06969855,16737.654,74994.42,0.33601564,0.032500677,2.09260902131
149,0.07529013,28512.84,118771.41,0.31513935,0.032608837,2.08680986664
150,0.07572426,10625.324,38921.152,0.29736024,0.053295873,2.0839328956
151,0.11304954,9193.267,22311.863,0.2945585,0.077229545,2.08645106611
152,0.089050144,11165.749,38569.992,0.3185817,0.05007886,2.11342201492
153,0.10966082,10488.419,25238.662,0.31325635,0.06843466,2.12063077887
154,0.19470182,6462.178,13114.518,0.380248,0.100631185,2.12401492544
155,0.09832062,12007.68,32877.15,0.28154314,0.054959796,2.09158593969
156,0.20354351,1222.6613,1882.0327,0.42509913,0.12853855,2.08100175166
157,0.15462694,5942.7783,11541.773,0.38517654,0.08679896,2.10136338624
158,-4.724241,11982.244,26828.645,0.28990224,17.489885,2.08629866766
159,0.0722399,26197.055,120890.47,0.32326126,0.032128613,2.0868316326
160,0.06974872,8678.467,35377.58,0.32211483,0.054797288,2.10379189606
161,0.07628641,19953.25,85105.24,0.33343694,0.03261847,2.09065112244
162,0.087574355,8212.451,21573.125,0.2644007,0.07733587,2.10419262504
163,0.08830417,11898.2295,41548.047,0.30812064,0.04781669,2.08433423565
164,0.075321905,11479.923,31367.203,0.23606795,0.056761175,2.09155926947
165,0.116541766,12499.917,30235.988,0.29446658,0.060528554,2.0729524823
166,0.41060603,19008.95,61721.617,0.30300665,0.05505266,2.11860399976
167,0.0960365,12456.749,34270.77,0.29345748,0.05196454,2.06913616115
168,0.14502303,9108.495,18973.777,0.29578534,0.07733055,2.08756055885
169,0.19193575,8036.6704,14196.812,0.32427928,0.085644,2.0735738276
170,2.8267825,11085.472,28822.22,0.28623196,0.6988143,2.08089396052
171,0.078131445,19264.139,86756.35,0.2966096,0.04049888,2.06945264524
172,0.081444375,9970.339,33784.227,0.311856,0.05903964,2.1142025005
173,0.07321802,19895.303,73670.57,0.29134613,0.038377423,2.08134082284
174,0.16637051,9854.624,22815.082,0.39023402,0.08461041,2.07590118517
175,0.050710972,13559.623,61776.844,0.30061564,0.052803904,2.09850592184
176,0.052890275,31947.506,165445.88,0.33549288,0.021076577,2.08196205534
177,0.28740397,12203.625,27625.2,0.4907132,0.08058399,2.31352096413
178,0.0972704,19255.889,73828.13,0.30529207,0.04011537,2.08208437493
179,0.06833955,11048.311,41187.24,0.30537543,0.04483843,2.10872004075
180,0.068666436,18757.7,82919.0,0.30094665,0.03469926,2.0840315408
181,0.08649276,23404.916,88670.71,0.29248726,0.039966322,2.08455451092
182,0.07728123,13622.723,37418.547,0.22953981,0.042557344,2.08579945063
183,0.07494554,13357.66,57985.812,0.3178173,0.038120303,2.08658678244
184,0.081318185,12938.24,34309.227,0.26821366,0.055835724,2.08512365329
185,0.10216563,11099.237,35324.996,0.29844558,0.05849317,2.09298170026
186,0.07653349,20495.787,70376.875,0.29906452,0.037724186,2.08235086209
187,0.12217349,19264.332,59459.816,0.27662516,0.055127792,2.08138815627
188,0.08358922,11455.499,33193.04,0.27884853,0.05714021,2.09069893549
189,0.20244592,11905.069,24601.44,0.39136505,0.07657402,2.15363068793
190,0.20264971,1331.9221,1863.162,0.41778222,0.12672423,2.10185868892
191,0.06813737,17445.326,82459.805,0.36181828,0.028631505,2.08544311726
192,0.14736392,24121.674,78274.26,0.2841153,0.04866541,2.07110136278
193,0.066471376,20198.822,97773.875,0.3613267,0.026823297,2.08219620856
194,0.08289012,12560.875,44361.555,0.2888406,0.04965715,2.08926058571
195,0.29015842,14026.567,50540.66,0.34100085,0.046958648,2.08490773689
196,0.116243936,11169.542,25750.27,0.28817153,0.062755264,2.08589129632
197,0.07691954,13324.364,46804.305,0.31629324,0.037963618,2.08184641923
198,0.08765654,14584.065,47240.09,0.2945007,0.04664237,2.08791266291
199,0.11944764,16853.492,54815.95,0.31105676,0.05122412,2.08676465634
200,0.16007602,6934.333,12780.463,0.34853292,0.09967273,2.08221519643
201,0.07917939,14224.961,43308.668,0.28313908,0.04082116,2.08325595481
202,0.08565603,10434.89,28097.645,0.2663604,0.05696257,2.07078468187
203,0.11320272,9625.7705,28217.543,0.28341544,0.0642995,2.09222324627
204,0.06630014,11659.04,61456.207,0.39125258,0.044144105,2.10378404824
205,0.05942888,10165.432,45954.453,0.34336758,0.06192215,2.10474843894
206,0.07444283,17297.56,72930.6,0.33077797,0.03784675,2.08538428579
207,0.06421481,18070.816,85789.125,0.33718267,0.02889277,2.08529148236
208,0.08429838,15254.825,52144.996,0.29740834,0.049755186,2.10843637191
209,0.06249952,20813.66,82638.01,0.29071635,0.03466981,2.09330729425
210,0.17078699,24802.412,80243.62,0.31533575,0.055968452,2.08474846116
211,0.09044693,13013.952,44765.195,0.30987087,0.0405223,2.08226775979
212,0.09418534,9468.698,32312.121,0.32225806,0.05952695,2.09111463615
213,0.095985204,12760.107,44781.47,0.33861682,0.039717123,2.08299991267
214,0.081175335,11989.726,43723.04,0.30716303,0.03888207,2.08150476087
215,0.07974977,11936.39,42828.45,0.3232435,0.037653025,2.07684133054
216,0.12698463,11380.446,35008.38,0.29171458,0.06530976,2.08661429735
217,0.12530513,12332.21,28977.625,0.27910143,0.06095739,2.08666001889
218,0.07999241,13621.882,46441.926,0.31102225,0.037234798,2.0885313455
219,0.13427909,10178.743,26788.635,0.32205966,0.070703335,2.11235556335
220,0.11969452,14645.836,37033.062,0.3091137,0.054687504,2.08767153547
221,0.19803755,2859.3638,3980.9365,0.4029154,0.12511891,2.13044868436
222,0.19196576,4892.134,7723.775,0.43221033,0.10147445,2.21892639127
223,0.05567852,12654.667,66971.01,0.37757334,0.040447906,2.09421863982
224,0.07039329,16216.332,74468.44,0.34108648,0.03344316,2.09200910066
225,0.07382842,8815.157,34671.39,0.3480821,0.04235374,2.09034870026
226,0.08014184,10972.328,37348.98,0.30777764,0.054373223,2.07462583411
227,0.12916645,12919.561,40733.79,0.30120257,0.052437067,2.07251411397
228,0.081201546,12979.856,42745.06,0.30955005,0.055236883,2.08250286589
229,0.075147614,14954.404,62435.633,0.32647264,0.036886033,2.09779024704
230,0.09807999,17913.594,54255.492,0.33675504,0.04259122,2.11092358089
231,0.15686706,4943.9976,10620.329,0.40801185,0.099016175,2.11700965499
232,0.16970126,11801.354,28313.701,0.30209017,0.06830779,2.0645991026
233,0.09467621,12158.013,40475.434,0.33766982,0.047865428,2.08742287846
234,0.10099745,14250.842,40092.92,0.30022684,0.044319194,2.07728267271
235,0.09120808,14119.019,43597.33,0.30979565,0.044296395,2.08447208317
236,0.11402697,8592.735,21050.125,0.34451246,0.07210268,2.13233391436
237,0.13230573,8191.683,15830.978,0.33157358,0.074584484,2.08924251062
238,0.18727009,4078.468,6336.451,0.453581,0.111109056,2.25644462966
239,0.11340152,21440.01,58070.273,0.3199785,0.043034397,2.08463567875
240,0.15241493,24504.566,64618.125,0.29396254,0.050848253,2.07892831978
241,0.079753056,13993.845,45161.6,0.28785217,0.038948227,2.08153804473
242,0.25306657,442.25378,591.23126,0.31373674,0.21042724,2.13398573566
243,0.07201239,38187.01,164527.1,0.2996955,0.02915672,2.08579978771
244,0.06422397,14401.305,57849.586,0.30752006,0.03957776,2.08973393025
245,0.0659249,17433.12,82270.89,0.34608418,0.03160233,2.09116175708
246,0.069681436,12314.498,47789.824,0.30006954,0.037917495,2.09773606127
247,0.075808026,12954.692,40368.613,0.2743513,0.049344208,2.09553757396
248,0.079044744,11966.642,41518.805,0.3236712,0.05014641,2.09889234718
249,0.07764683,11697.58,43035.176,0.29039782,0.042877376,2.09771397929
250,0.07610306,14813.943,50201.195,0.28809297,0.045140494,2.08545328492
251,0.0730267,13965.397,45641.742,0.27681518,0.03969867,2.08436012163
252,0.17302907,14013.246,35377.574,0.28778043,0.07540692,2.09590471618
253,0.063027725,11796.332,58150.816,0.38151568,0.05113574,2.08672647087
254,0.06312209,13068.426,68959.43,0.39443517,0.04696922,2.08086009754
255,0.10012774,11845.016,37101.203,0.31299406,0.061294295,2.11105624609
256,0.07624392,19893.924,86210.734,0.33005404,0.032586038,2.08098326367
257,0.072983906,16327.875,76728.54,0.33340228,0.034507934,2.08583226363
258,0.111148715,7504.6406,14748.746,0.2902874,0.08128138,2.09682885394
259,0.12639885,13199.413,37093.023,0.2793796,0.052286875,2.08311620279
260,0.10737712,18751.4,64462.164,0.3007703,0.04860188,2.07896126547
261,0.07147047,17108.467,76644.22,0.34199977,0.030888459,2.09158669365
262,0.082147054,10714.476,39503.12,0.32100594,0.051305354,2.1016226438
263,0.15055484,5450.2344,12085.248,0.42980796,0.10142078,2.10373234057
264,0.07151529,21212.068,87093.55,0.32738644,0.029257149,2.08843738883
265,0.17856948,4285.7314,7720.896,0.43943244,0.10053106,2.13902914718
266,0.20752753,9231.847,19219.693,0.4004456,0.17692493,2.19233932237
267,0.14006267,11833.755,28327.68,0.23103547,0.07114058,2.07436434368
268,0.06336793,16654.693,85783.04,0.35742414,0.030426463,2.09683275634
269,0.05953303,16025.741,74492.34,0.32379112,0.032371257,2.09160143062
270,0.06291572,15651.231,70383.47,0.32728705,0.032512736,2.09134288773
271,0.07310122,14664.712,55670.906,0.31133282,0.04098028,2.08852620118
272,0.08033484,16042.527,66403.34,0.30638233,0.043882694,2.08876906718
273,0.10536292,8315.211,23521.29,0.343036,0.07493546,2.1513020635
274,0.08174554,13216.498,46930.375,0.30624855,0.044331953,2.07528715191
275,0.07013545,20670.719,89898.44,0.32938975,0.032703806,2.0850395816
276,0.076672934,14523.127,47922.145,0.2947531,0.044273354,2.08942162455
277,0.07453234,15332.798,49134.07,0.28708908,0.042977024,2.08852579204
278,0.2697851,7620.3374,23509.96,0.3295974,0.07845155,2.10872102502
279,0.066525556,18802.035,92785.59,0.36060262,0.030731888,2.09155382235
280,0.085130714,11905.898,38459.145,0.27432936,0.05830885,2.0834808818
281,0.06728316,16489.51,71080.93,0.32719105,0.032410845,2.08736247242
282,0.097610496,24651.562,101112.02,0.31457126,0.040780954,2.07297904577
283,0.06563658,26221.266,122788.25,0.33930892,0.026316617,2.08065721482
284,0.070110686,14729.994,68012.234,0.36153612,0.03306844,2.0970534187
285,0.08583867,11977.134,39011.477,0.30264863,0.047724143,2.08965366701
286,0.124434054,9249.715,24319.209,0.32135817,0.079298526,2.09081451028
287,0.14549175,19440.04,59175.87,0.31177473,0.060314037,2.06982667431
288,0.075298876,18293.852,76736.5,0.31432962,0.033069693,2.0788802428
289,0.09134938,18359.014,54194.15,0.29545373,0.06477558,2.11173845512
290,0.20160376,7095.0283,14315.704,0.43146607,0.09732078,2.24092934195
291,0.07786291,14463.212,60889.016,0.29952693,0.049123365,2.10668106357
292,0.08329254,8016.9097,29771.938,0.32575956,0.05189985,2.10345748683
293,0.07019067,18946.12,82742.35,0.31849778,0.03838249,2.08701191824
294,0.09417733,9778.8,27872.88,0.3115145,0.061514672,2.10332590848
295,0.07802042,16450.473,54891.652,0.29941472,0.039071325,2.0913281585
296,0.5930542,18940.043,49283.113,0.33534575,0.07767794,2.07944707241
297,1.7065431,22652.352,47332.74,0.26785794,3.5328057,2.11503742824
