Case,AvgMeanCurvature,ComputeArea,Volume,ShapeIndex,Curvedness,FractalDimension
1,0.044220053,14816.754,116184.875,0.40799025,0.022636827,2.10626295206
2,0.04372992,16025.505,115910.94,0.4171049,0.021302568,2.09432422135
3,0.042847935,13897.541,115587.086,0.4315916,0.026764164,2.11388488581
4,0.045987066,14007.27,114771.766,0.36065227,0.029689195,2.11111580634
5,0.043208744,13927.319,111921.6,0.41727,0.022470672,2.10673195707
6,0.042518917,13658.773,111191.07,0.39132765,0.02948156,2.10337270978
7,0.045487724,13605.864,110564.61,0.38807648,0.030947521,2.10078575176
8,0.046576,13551.744,109131.84,0.42116767,0.02631153,2.12465443103
9,0.043095443,12909.01,108682.125,0.45762095,0.02424836,2.10256480589
10,0.046048384,13065.419,105274.2,0.4214159,0.024777181,2.10495161138
11,0.05048116,15125.778,102513.37,0.36959225,0.026949095,2.10908906646
12,0.044105034,12621.978,101776.98,0.42953286,0.022725824,2.10526629548
13,0.050521,13544.39,101175.8,0.4401335,0.025790833,2.1066825306
14,0.04511512,12779.709,101371.55,0.43297648,0.026225498,2.09772839896
15,0.060028326,10532.234,84893.125,0.39063,0.03998065,2.11159549031
16,0.045388717,11552.496,84405.1,0.41445535,0.032441474,2.09517107688
17,0.05083706,10508.741,74224.27,0.35390896,0.033760875,2.1115327652
18,0.04495388,9022.81,57090.42,0.3627485,0.04460967,2.13464346982
19,0.07328149,6709.906,36340.387,0.3390688,0.05583899,2.11865365817
20,0.11072435,2095.4868,6308.612,0.28734434,0.12945855,2.15179859788
21,0.12059557,1532.938,4766.5586,0.28083473,0.15840808,2.13397764709
22,0.2132418,798.9376,1442.378,0.2366489,0.23037516,2.16918245254
23,0.2638157,497.78342,592.0609,0.26437187,0.28748637,2.16864292895
