001,0.03485981,17712.816,138858.14,0.29216644,0.06691091,2.13002597827
002,0.050839696,18527.943,160523.97,0.27165347,0.06497198,2.13929399045
003,0.038132098,16791.32,101301.84,0.23421904,0.06970854,2.14829254364
004,0.03514811,19140.111,159535.9,0.31965777,0.048497718,2.10210495822
005,0.04898344,17053.713,141450.53,0.28843856,0.057467658,2.1097983114
006,0.06854763,18009.432,150454.44,0.30631417,0.049146485,2.10441669897
007,0.086551666,15283.523,95928.88,0.27556324,0.07847584,2.14714082527
008,0.069455154,24180.664,278597.66,0.32953617,0.050995607,2.1204867185
009,-0.12639132,51676.746,572042.2,0.17738412,0.36417186,2.15270006901
010,0.058290735,15157.816,107990.55,0.2094545,0.10462272,2.14435360707
011,0.028020943,41775.74,601694.75,0.38424274,0.023032485,2.11030732085
012,0.039242126,18344.121,169867.7,0.30981717,0.041794226,2.10220377931
013,0.026994912,25523.95,273770.22,0.3583853,0.03198926,2.11080090033
014,0.03805259,18240.06,160630.45,0.28475258,0.068619415,2.11867097281
015,0.0365212,27905.56,289381.6,0.25288987,0.05503941,2.11577920215
016,0.03754886,18803.05,209483.64,0.40675116,0.02920348,2.11459406147
017,0.037698418,18486.508,183320.48,0.34370118,0.037633695,2.12564200718
018,0.033866536,23605.691,238518.16,0.3518852,0.030681608,2.10523805642
019,0.0377645,19779.758,150113.42,0.25535536,0.056701038,2.10472028207
020,0.100600705,8523.397,33534.348,0.30682054,0.11467404,2.13477751252
021,0.13735542,12290.621,47261.645,0.35358787,0.09159468,2.21688101179
022,0.043730173,19029.555,159449.48,0.29208744,0.058112722,2.12773649236
023,0.06320433,19960.451,112556.6,0.2543519,0.059355382,2.1231865829
024,0.045630842,20135.828,183457.88,0.30560258,0.04923813,2.13424212919
025,0.0346542,38285.24,577028.0,0.39219236,0.026217489,2.10688241327
026,0.0472545,13639.169,129747.28,0.35290384,0.04498337,2.10729944311
027,0.056837056,15473.918,141579.55,0.3124807,0.051867805,2.11178324108
028,0.057587396,25513.87,160431.03,0.27422175,0.38864198,2.12237076976
029,0.034889083,20154.188,176170.39,0.3064209,0.054184113,2.12279822762
030,0.032294966,23049.451,226416.58,0.33645305,0.046576124,2.10915701699
031,0.026657712,26686.414,259556.75,0.3018419,0.049334787,2.11434110978
032,0.039105285,15926.572,117135.71,0.26843363,0.060937688,2.12996459372
033,0.03311585,26821.371,285757.78,0.33919516,0.03910779,2.11462143781
034,0.029809201,30053.162,292250.72,0.29329762,0.03816999,2.11618205812
035,0.08113034,23384.36,145236.97,0.27652812,0.066938035,2.13826909248
036,0.041777316,18777.934,160680.89,0.34750363,0.042992745,2.10823245339
037,0.04091612,18034.773,156493.31,0.3103842,0.04320087,2.11428400382
038,0.051350795,25126.658,254269.73,0.29956758,0.045129288,2.10728529443
039,0.051919024,14741.076,98114.555,0.24096395,0.08803792,2.12666058506
040,0.054164827,23813.555,167323.02,0.27354348,0.06280997,2.13248120848
041,0.043724023,17528.396,135227.86,0.26434568,0.053444725,2.11506340277
042,0.0479734,16717.78,161133.66,0.32053638,0.04374779,2.1004239835
