,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,1357.9911898523699,1195.8842242189232,1240.0048435542824,1119.9852302230152,854.4330909375759,1242.7161435379228,1040.1763825857324,1317.5409207063346,1127.3101045039273,1248.7658194059668,1249.642514245481,1064.3117087628825,1108.3830888806701,1187.0552100541304,923.6523119922696,1295.6754635668378,876.6473620911423,982.4581781005517,1314.6373453232259,1163.3990522320212,1100.8193624793764,1313.7235605136511,1022.5689911654429,1058.2744960054015,1134.5979131148947,1034.8681421884894,987.3629491978443,1377.9491670192845,842.1035645392833,887.9887790488433,1264.5939699743499,940.0106795859798,803.8790862185034,968.3899409513172,1074.642233938952,998.2161196029415,1025.567114765845
1,1339.0231166373267,1101.7267850494907,939.8436421642992,1088.1840810671954,814.2131648012673,1195.7541878394973,1033.6382692783077,1217.2682850282824,1072.5879492589345,1134.4434388358463,1186.8440954435168,1033.1607192090955,1023.173989132875,1173.217802472363,835.4194141036934,1244.4105405567188,835.549133644674,966.120900016486,1238.7481873716931,1158.7327549790584,1069.3673818951831,1304.09774017046,986.8181583937821,1045.397009221444,1118.1054989978093,1004.8390903330535,978.681558755791,1354.3888185143346,775.4936578784941,880.689163881351,1246.7917201556422,932.2615477690072,779.2936503325719,950.151081531614,1052.6423451909675,969.0525867659094,995.0195510084915
