Case,AvgMeanCurvature,ComputeArea,Volume,ShapeIndex,Curvedness,FractalDimension
86,0.043198984,18211.965,98706.18,0.2518762,0.04705183,2.10661123969
87,0.04193967,22288.865,148922.17,0.27125618,0.03949777,2.10481050694
88,0.15617673,16126.299,109903.65,0.32596934,0.058352903,2.11425734461
89,0.06462044,19226.27,87851.555,0.2609319,0.052334495,2.10355460343
90,0.046206996,17356.697,118511.82,0.31541088,0.059693888,2.11091817558
91,0.044131562,16453.533,136779.1,0.322722,0.046502426,2.14439455168
92,0.034395557,22735.342,198085.22,0.3189076,0.044947572,2.10901627591
93,0.04479341,25302.584,191210.36,0.28555956,0.04836924,2.12269856343
94,0.035200235,22942.621,214139.5,0.33945337,0.032983698,2.1112107725
95,0.041285437,25740.34,192365.84,0.28747305,0.031345204,2.11031736106
96,0.10616115,35577.69,223704.11,0.291821,0.06589559,2.11683468577
97,0.052706312,17554.623,119015.516,0.3031012,0.04647571,2.09887543102
98,0.03877123,18030.463,119852.17,0.2972063,0.047722984,2.12267074611
99,0.03976183,25517.447,223024.69,0.3462959,0.027791034,2.10157470082
100,0.05412832,20503.018,116992.61,0.24154884,0.05679843,2.11084480832
101,0.04395455,16534.139,108704.69,0.3151434,0.048852246,2.11458686159
102,0.08275335,17510.94,94807.42,0.32510346,0.061591096,2.14963775338
103,0.046475563,16878.166,113113.75,0.31828204,0.044606492,2.11076384125
104,0.0392102,18829.379,131472.17,0.3220547,0.03303304,2.11608282585
105,0.040758472,19674.379,117586.87,0.2866921,0.038690142,2.10942137636
106,0.038952947,23368.61,172650.17,0.32769594,0.02990357,2.10489197906
107,0.049425777,19605.635,108768.88,0.268366,0.04774056,2.11265238045
108,0.027589658,22571.268,165530.05,0.21679936,0.07475406,2.17924778324
109,0.04056702,50470.367,423492.75,0.26817828,0.03490295,2.10037337942
110,0.047236394,18127.033,113786.34,0.31065452,0.050702546,2.11016874868
111,0.050639585,16095.951,113316.64,0.30468503,0.04501865,2.10350388326
112,0.07331501,17028.793,84595.72,0.2908165,0.06957611,2.16591706132
113,0.04312683,25791.3,174149.9,0.31507647,0.036910452,2.10931433667
114,0.04750951,26529.44,176018.58,0.31227604,0.037087087,2.10386083551
115,0.04355568,16769.77,116448.945,0.33162344,0.038824946,2.10530633282
116,0.037907787,22189.283,196221.83,0.35052004,0.029033732,2.11106641019
117,0.15195023,20899.88,117986.57,0.24802819,0.0669218,2.12255407149
118,0.05912168,18551.688,99773.42,0.22605649,0.07288792,2.10614437703
119,0.08164066,26830.834,141516.56,0.2392587,0.04980481,2.10624185337
120,0.04658067,18337.299,90912.98,0.26114467,0.10895001,2.10643305224
121,0.04502517,16288.488,120199.6,0.34613225,0.05384313,2.12516329893
122,0.04308751,31688.814,311545.94,0.2924489,0.056891408,2.12253226027
123,0.042906582,14369.5625,98883.38,0.34939444,0.03519762,2.11964528984
124,0.04491643,12514.905,88353.51,0.32040516,0.047204453,2.12500940072
125,0.045981646,12134.33,93108.69,0.3407085,0.04421112,2.12074106369
126,0.041903507,27347.18,203320.88,0.34431547,0.034159653,2.12334844134
127,0.046805415,12484.945,93225.66,0.3537376,0.04183562,2.10182360401
128,0.045523554,12575.657,93341.41,0.3584014,0.039569408,2.11447790372
129,0.035903927,26911.86,184178.14,0.26202887,0.05138445,2.11032592642
130,0.102641866,15941.58,80510.49,0.4550877,0.061684847,2.24144368199
131,0.044480603,13858.955,96828.4,0.31148037,0.04922537,2.11952475324
132,0.0641008,14068.375,57277.996,0.24415936,0.07315885,2.11787302463
133,0.050211716,15680.213,84715.734,0.27787238,0.04938695,2.10450083667
134,-0.004695686,27712.266,99582.64,0.26916647,0.2677736,2.1635622245
135,0.056481007,13859.851,86825.88,0.2872523,0.051639527,2.09623366545
136,0.07622305,20049.516,80081.52,0.2517453,0.06714548,2.10451501505
137,0.04384652,16342.1455,89969.875,0.29532933,0.043899097,2.10131704634
138,0.045716055,16676.674,98443.87,0.27295715,0.051145613,2.11211357514
139,0.07849628,18971.11,71213.93,0.2146575,0.06361828,2.1053065198
140,0.038753446,23176.754,218835.44,0.34991342,0.030999064,2.11536408878
141,0.03824915,23572.783,209329.78,0.35139918,0.025040325,2.09195038403
142,0.04515214,23314.23,200666.66,0.33259305,0.035857655,2.10863555891
143,0.045870423,15530.301,115701.84,0.31583962,0.0416469,2.11697817724
144,0.03797738,16092.774,107436.11,0.3125364,0.04345381,2.11354643533
145,0.035488028,16070.918,115954.664,0.28931928,0.046040457,2.1189506027
146,0.043196425,28569.596,228561.12,0.27403075,0.037847634,2.0984022971
147,0.046791863,17653.006,116812.07,0.28412008,0.04901567,2.10439745159
148,0.04024948,20150.531,168370.08,0.34495962,0.029726481,2.10801669197
149,0.042716783,15728.602,94683.74,0.26460204,0.055311937,2.10091304939
150,0.077123605,18526.17,104476.664,0.23457934,0.06112466,2.09706238969
151,0.04239786,30563.14,169215.14,0.22125162,0.053392682,2.11863480896
152,0.04538144,18165.672,124803.65,0.28656402,0.03615746,2.10255117163
153,0.047383603,15831.413,106151.91,0.32676485,0.03849813,2.09218769233
154,0.04649398,15757.365,110312.98,0.3206174,0.036033485,2.10458384245
155,0.044293445,18888.348,107430.95,0.23092377,0.05104696,2.09971947519
156,0.043850884,18557.918,114921.65,0.27850944,0.03869006,2.09086786
157,0.038645584,17614.26,107635.266,0.27122864,0.046064183,2.1065472675
158,0.042973734,16541.795,162176.69,0.36608484,0.035001438,2.11756458764
159,0.04639405,13401.322,92532.38,0.29417235,0.06649355,2.12260126879
160,0.030969905,38831.992,328790.4,0.28386557,0.027612694,2.11242837331
161,0.043989886,14474.894,91297.125,0.30595052,0.047786754,2.12834268835
162,0.0367841,16497.275,107809.41,0.26805416,0.05231987,2.12752020648
163,0.03965847,22350.975,195999.19,0.37501442,0.024400841,2.11124786494
164,0.031751256,38788.95,347136.7,0.3154342,0.024656149,2.0949244849
165,0.04378093,15268.079,103524.72,0.3326546,0.048715584,2.1075841883
166,0.042473078,25587.086,185958.78,0.29831046,0.036217123,2.11443631141
167,0.0439362,15638.522,95909.766,0.2785851,0.050716393,2.11232310779
168,0.04550027,22533.43,161502.95,0.3343276,0.030791234,2.09334745509
169,0.049064744,23848.35,167402.02,0.31107414,0.0430543,2.096240707
170,0.050514627,16428.994,84433.71,0.2504707,0.06203187,2.10970257234
171,0.03532782,20488.586,125439.586,0.24128312,0.048735198,2.11583409708
172,0.045129042,26523.385,175881.06,0.31474963,0.032089625,2.10772478438
173,0.053804163,16270.646,88986.51,0.24559899,0.06311009,2.10478510251
174,0.05378806,15747.792,91031.375,0.29277545,0.04873236,2.10679179746
175,0.04614101,15771.005,93781.81,0.29749465,0.04792105,2.12096904564
176,0.038385548,22335.934,193878.81,0.34099802,0.031625908,2.11182109503
177,0.03163556,32637.6,274867.66,0.28846186,0.03838783,2.09854210886
178,0.034457568,25511.525,205950.64,0.31634042,0.03451509,2.11372881829
179,0.037913904,22111.24,171165.67,0.33882385,0.031133069,2.10263041514
180,0.040144358,21978.184,180207.33,0.33896133,0.030801008,2.1057103656
181,0.048188318,17881.582,95720.48,0.2695549,0.055289943,2.10198357972
182,0.036104918,22882.102,182116.66,0.30743328,0.030988075,2.09855347347
183,0.049934674,14819.814,84926.39,0.27222267,0.06040963,2.12230803886
184,0.036070038,22591.79,184567.14,0.3253358,0.03545812,2.10607997027
