01,0.041185807,38468.29,282367.5,0.3103366,0.024199018,2.09917156795
02,0.05486346,30514.576,194435.6,0.24722704,0.04758554,2.11190035701
03,0.04017085,37734.26,269536.97,0.2849218,0.028426534,2.09899259333
04,0.04699617,30511.17,192681.45,0.27029628,0.04213917,2.11427178793
05,0.043650415,28221.281,191481.12,0.29181936,0.032727856,2.09023160264
06,0.050420217,27427.98,174967.23,0.2498063,0.04170269,2.10544244361
07,0.059950408,30139.105,248876.53,0.2723256,0.047128506,2.10113233898
08,0.03831367,25346.436,249051.05,0.33861482,0.030284626,2.09976529861
09,0.03882164,54508.95,486266.03,0.29737788,0.021803265,2.09351360719
10,0.044538658,32618.963,262497.06,0.25509343,0.03653825,2.10746416558
11,0.058489762,32785.832,252873.61,0.29041335,0.040367812,2.09289971249
12,0.1801768,15869.522,41754.047,0.30445302,0.09697782,2.17413485156
13,0.05712642,21531.281,128035.43,0.23350924,0.05961765,2.11476835131
14,0.06742202,24467.805,129908.49,0.23192419,0.05657071,2.12098649817
15,0.1975236,15473.829,44186.26,0.3266225,0.09635585,2.26234184527
16,0.25795174,26827.098,99079.266,0.20576859,0.08692704,2.1130636395
17,0.04957856,22826.787,129120.66,0.22905703,0.05595034,2.10948088058
18,0.10108184,25696.678,178431.83,0.27728647,0.04571066,2.10135147019
19,0.039282095,29862.479,253957.77,0.33810166,0.024749424,2.10159765471
20,0.047026303,24902.334,151875.8,0.25602502,0.044824958,2.09802919797
21,0.05029655,21984.883,118736.68,0.25110942,0.054087706,2.10141853208
22,0.038709395,37411.01,287923.9,0.28650787,0.027303757,2.09379080022
23,0.039270822,29748.07,225089.17,0.28308678,0.03326482,2.09933101593
24,0.21115991,26972.215,111567.84,0.21307033,0.07748579,2.11473211412
25,0.036886342,43827.71,271701.7,0.22747816,0.030930286,2.094372087
26,0.102088004,33651.695,283267.53,0.32215917,0.044506818,2.10554060586
27,0.0478319,32126.08,230056.42,0.28188902,0.041107543,2.10259974476
28,0.09414858,15827.554,51515.004,0.22605772,0.0970412,2.1294317167
29,0.052482735,23257.232,142991.83,0.2650026,0.05034806,2.11311822136
30,-0.1326629,36618.0,259931.31,0.24097764,0.4468459,2.10289651028
31,0.066038646,32028.31,226526.53,0.2404668,0.047269396,2.10982094301
32,0.03937741,35281.098,269674.7,0.26530132,0.030382223,2.09553657237
33,0.035335645,34366.21,282749.75,0.28616115,0.024570297,2.10210910531
34,0.16653205,2235.1416,4245.0,0.36499882,0.17226472,2.21864134661
35,0.050553776,35455.82,274789.0,0.2641495,0.037141424,2.10458314355
36,0.04577476,34714.82,273166.88,0.2924105,0.03365806,2.11205359287
37,0.050981544,21704.197,126481.61,0.24167423,0.05407821,2.10923822106
38,0.036799844,34072.69,290973.28,0.31813204,0.02327264,2.0940159109
