Case,AvgMeanCurvature,ComputeArea,Volume,ShapeIndex,Curvedness,FractalDimension
001,0.06890826,24569.666,104185.72,0.3181322,0.027587464,2.08633723296
002,0.08471429,14178.56,50274.406,0.3228308,0.03342791,2.08171367252
003,0.09425364,19151.283,65164.926,0.30505338,0.039470285,2.07203351922
004,0.08224689,20156.17,70915.57,0.32333517,0.030838743,2.07932369579
005,0.57752854,15584.51,32297.582,0.3026976,0.19159938,2.0769024861
006,0.09402018,9037.982,27353.965,0.32705718,0.042974293,2.0911797404
007,0.093380265,11800.671,31192.127,0.2799906,0.046083774,2.08897776808
008,0.09055315,15120.605,40708.2,0.28242707,0.035218187,2.08578121334
009,0.10197093,10421.969,25840.766,0.30507302,0.046180338,2.08859357906
010,0.100474454,13100.1045,36657.785,0.30936316,0.039567158,2.08741584503
011,0.09718541,12758.208,31645.152,0.29887956,0.037523355,2.06744272277
012,0.11643383,14851.94,35563.66,0.29415575,0.041017108,2.07710522591
013,0.26958337,28637.092,50524.984,0.27911243,0.063290544,2.10009872925
014,0.20444837,4406.8804,6455.421,0.41227892,0.087518625,2.13913357551
015,0.10098242,9773.988,26455.182,0.34241757,0.050251555,2.09803883473
016,0.107467584,8865.776,27275.555,0.3332606,0.04766118,2.09379620644
017,0.102350965,11024.615,25263.064,0.27293238,0.050342795,2.09416855957
018,0.103504814,11041.481,25062.73,0.26375812,0.049133103,2.08514215309
019,0.09826455,25722.559,77672.03,0.29525462,0.036544003,2.08283363747
020,0.09774273,22379.875,56531.957,0.25099218,0.04060157,2.0807592391
021,0.1507114,13355.564,35984.19,0.2945146,0.060326926,2.08879567562
022,0.08092015,35259.742,118767.375,0.2824829,0.029681494,2.07872858583
023,0.093248166,32581.86,114519.34,0.3213781,0.03351149,2.09067443978
024,0.3034786,978.55524,1035.4917,0.4300764,0.16190638,2.12208278682
025,0.10742674,11609.85,28559.203,0.2897998,0.04665699,2.09035599907
026,0.13884686,7816.064,12148.308,0.29640892,0.06562954,2.07270687439
027,0.25756112,1199.548,1311.8903,0.3536271,0.14161362,2.12540764077
028,0.12850735,11662.706,23558.057,0.30897573,0.051035646,2.05445269324
029,0.3053808,7617.1484,11017.6,0.34463954,0.07720949,2.09434333001
030,0.06872922,17728.06,76516.17,0.33101234,0.0310886,2.09302268566
031,0.082959205,13686.881,43357.613,0.29679543,0.03404365,2.09026700718
032,0.102427095,27932.318,91073.37,0.28327414,0.035166908,2.07196383361
033,0.082925044,12804.93,42622.598,0.31844866,0.03439418,2.09257904968
034,0.075224966,36269.84,132716.16,0.2854806,0.027872603,2.07746933441
035,0.1103415,15195.947,34664.074,0.26342863,0.042180046,2.0697144861
036,0.09152714,13796.862,41968.99,0.3157814,0.03517766,2.08507865731
037,0.08654325,14985.348,44417.938,0.3045736,0.03133997,2.09184983198
038,0.094867334,14286.94,37237.887,0.30066097,0.036991827,2.08346939138
039,0.10417797,27864.389,86028.76,0.255105,0.041751362,2.09381462251
040,0.12253065,17559.441,55119.305,0.29575855,0.054310653,2.07608803043
041,0.08487819,34353.047,124170.08,0.31884015,0.032500602,2.08252472304
042,0.06616446,19414.857,82825.87,0.33835676,0.028284315,2.08761135341
043,0.1731028,31679.242,72271.57,0.2990287,0.061047334,2.07918796026
044,0.097881116,22828.238,79458.055,0.3415362,0.03676333,2.08339648318
045,0.17724575,16352.532,28073.049,0.25424314,0.05945378,2.05708088782
046,0.21969914,6780.912,13878.383,0.41176403,0.08966195,2.101713863
047,0.10772525,16215.498,35969.65,0.2736785,0.04523263,2.07673173095
048,0.17513017,12662.903,18584.377,0.2744883,0.14843023,2.0844166724
049,0.061020676,17552.541,78449.36,0.33381242,0.026487352,2.09048025396
050,0.0778194,20152.498,72837.23,0.33282954,0.031198645,2.08094458217
051,0.082039796,21018.518,70811.25,0.3260888,0.033740398,2.0958000757
052,0.07123673,18828.328,73681.23,0.31917647,0.02780927,2.08541758745
053,0.12667699,21191.445,47551.297,0.28508267,0.04740654,2.07143221348
054,0.1037094,14166.386,39540.066,0.30748564,0.043405186,2.09426974745
055,0.09574682,29016.996,85250.4,0.2883143,0.03483665,2.08458222257
056,0.108100206,20067.078,59601.8,0.31129894,0.040763505,2.0904094894
057,0.11160818,11956.205,27183.531,0.2701665,0.04864004,2.07151432654
058,0.100913994,20446.732,46994.867,0.26960027,0.038027924,2.08473786446
059,0.13143961,26812.096,64261.668,0.27510107,0.045616854,2.07052889607
060,0.09962563,19500.967,69979.984,0.31983885,0.041305635,2.08260953493
061,0.10164303,20796.334,59428.29,0.29931492,0.046792015,2.09399947546
062,0.08727167,7347.9956,27145.201,0.3881229,0.040485293,2.09470163981
063,0.0874595,11853.354,43399.336,0.36832106,0.03586807,2.07037352051
064,0.07624383,18640.691,69315.24,0.3344054,0.028920854,2.08236231857
065,0.10028814,18302.094,46178.754,0.29666895,0.03716762,2.0753996491
066,0.06878239,21096.762,78667.01,0.31173292,0.027932255,2.08240140188
067,0.09265445,14437.276,43361.043,0.30196136,0.03612891,2.08118149663
068,0.11316373,16506.39,49771.707,0.32576102,0.03769878,2.08266613728
069,0.09049018,16417.412,46739.41,0.3051206,0.03462156,2.0918325107
070,0.08676104,23356.48,75599.766,0.31631193,0.02965305,2.0886801024
071,0.19358721,1539.6298,1830.0552,0.3777492,0.106065616,2.02622567934
072,0.12063166,13867.237,30789.432,0.27936873,0.048443843,2.07279059507
073,0.11158755,17503.166,37919.34,0.27380353,0.039436333,2.0813140785
074,0.11793049,15541.285,33244.69,0.29319817,0.045170173,2.07768721568
075,0.2582716,2453.1743,3313.852,0.47285888,0.11358059,2.2460295368
076,0.07765865,17031.822,83489.31,0.2610276,0.06578507,2.10287705588
077,0.07650797,11378.402,43055.016,0.34994966,0.0313734,2.08348280903
078,0.09759183,9346.754,24981.688,0.2963255,0.05656742,2.06746671446
079,0.21566163,30621.61,76564.39,0.29484957,0.070374124,2.0703073363
080,0.07745263,19645.662,74951.71,0.32973406,0.030959403,2.07635068698
081,0.07178761,16921.842,67464.516,0.34078726,0.029270662,2.07642939031
082,0.0786705,18793.572,66643.086,0.32527393,0.030979825,2.09052312077
083,0.09601123,22395.178,58241.99,0.2736268,0.03525081,2.07945113666
084,0.3443833,10986.414,22175.064,0.3042858,0.08233384,2.11453077757
085,0.07990641,19967.93,60352.68,0.2895998,0.03257335,2.0840845678
086,0.09459582,16003.513,36125.617,0.25057715,0.041385915,2.08687846067
087,0.064606346,11796.623,53335.594,0.34718412,0.03183329,2.09255838535
088,0.08180022,11283.631,38997.79,0.33945948,0.03400692,2.08228008888
089,0.0757441,19897.75,72955.59,0.32329392,0.028558398,2.07739284242
090,0.095937304,12627.184,34720.508,0.3100459,0.043905757,2.06847592593
091,0.07090606,19163.717,75664.06,0.32333982,0.027516507,2.08906130876
092,0.10235571,10732.721,30093.176,0.30440506,0.047473937,2.09009633295
093,0.081996635,16104.382,48679.66,0.29609177,0.03334687,2.08957943911
094,0.083814815,15685.455,48625.754,0.29951927,0.03388963,2.08471478851
095,0.07817679,13572.32,44604.285,0.30327842,0.033881474,2.07920197175
096,0.08111305,14148.67,44600.133,0.3100239,0.03304603,2.08409774164
097,0.08966162,15265.092,40507.035,0.27565837,0.03601054,2.08010637562
098,0.32891196,13932.222,28359.51,0.3023728,0.2141343,2.09578680685
