Case,AvgMeanCurvature,ComputeArea,Volume,ShapeIndex,Curvedness,FractalDimension
235,0.09090161,12650.471,45770.85,0.32722095,0.04412613,2.0739131455
236,-4.390758,13685.364,45141.18,0.31809926,13.394821,2.09165147974
237,0.2683478,26308.389,64006.707,0.2501895,0.061847102,2.06569650712
238,0.06768912,19946.4,77505.8,0.31656522,0.031234253,2.08639789955
239,0.09579494,14642.522,47269.242,0.31413612,0.04174708,2.08357725637
240,0.11552791,16205.503,41406.01,0.31008056,0.04966798,2.11677798086
241,0.08848882,14173.305,37487.65,0.2757829,0.0465935,2.07985083861
242,0.09531391,12430.336,36927.977,0.26476026,0.047395553,2.07453515037
243,0.06827708,20210.355,97494.95,0.36802337,0.02530506,2.08867285379
244,0.089486204,11827.899,39171.76,0.30448323,0.04460316,2.07533822393
245,0.069043264,22420.13,95717.22,0.32750437,0.02970376,2.08403374121
